order_id,customer_id,customer_name,age,gender,email,city,state,pincode,country,order_date,delivery_date,order_status,product_category,product_name,quantity,unit_price,total_price,discount_%,payment_method,shipping_carrier,delivery_days,express_delivery,warehouse_location,rating,review_sentiment,return_requested,customer_loyalty_tier
ORD100732,CUST8916,Guy Estrada,48,male,manderson@example.com,Al Ain,Abu Dhabi,424131,UAE,25-10-2024,04-11-2024,Shipped,Electronics,Tablet,8,365762.25,2340878.4,20,Cash on Delivery,DHL,10,yes,Abu Dhabi Hub,4.6,Positive,Yes,Gold
ORD100733,CUST5098,April Miller,35,female,morganrichards@example.com,Liverpool,England,204975,UK,27-03-2025,,Pending,Toys,LEGO Set,2,18501.13,25901.58,30,Cash on Delivery,Evri,7,yes,Manchester Hub,1.3,Negative,No,Gold
ORD100734,CUST2358,Michael Ayers,33,Other,miguelperez@example.com,Bur Dubai,Dubai,283691,UAE,22-02-2025,08-03-2025,Returned,Beauty,Hair Oil,1,261278.14,182894.7,30,Debit Card,FedEx,14,Yes,Dubai Hub,3.1,Negative,No,Platinum
ORD100735,CUST9238,Phillip Gutierrez,27,female,palmerjustin@example.net,Mysuru,Karnataka,429852,India,11-08-2025,20-08-2025,Shipped,Grocery,Dry Fruits,7,37179.03,182177.25,30,Credit Card,Delhivery,9,yes,Kolkata Hub,3.4,Positive,Yes,Gold
ORD100736,CUST2950,Justin Wright,37,male,jfrench@example.org,San Francisco,California,920002,USA,11-02-2025,26-02-2025,Shipped,Toys,Barbie Doll,6,297798.09,1250751.98,30,UPI,UPS,15,no,Los Angeles Hub,4.1,Neutral,No,Gold
ORD100737,CUST4889,William Taylor,31,Male,lmcdowell@example.net,Houston,Texas,233120,USA,20-06-2024,04-07-2024,Returned,Sports,Dumbbells,5,35040.59,131402.21,25,Debit card,FedEx,14,yes,Texas Hub,3,,No,Silver
ORD100738,CUST7447,Ian Nguyen,39,Male,petersonjason@example.org,Nagpur,Maharashtra,284986,India,16-03-2026,,Cancelled,Grocery,Olive Oil,1,71619.35,50133.54,30,Cash on Delivery,Ekart,14,Yes,Mumbai Hub,3.4,Positive,Yes,Platinum
ORD100739,CUST3568,Jessica Walker,54,Female,sherrymarsh@example.com,Mysuru,Karnataka,846085,India,08-10-2025,14-10-2025,Returned,Books,Textbook,3,10991.15,32973.45,0,Debit card,DTDC,6,no,Kolkata Hub,4.8,Neutral,No,Bronze
ORD100740,CUST9456,Pamela Moore,47,F,jacob53@example.net,Mangaluru,Karnataka,812942,India,08-10-2025,18-10-2025,Shipped,Fashion,Kurti,7,36791.68,218910.5,15,Net Banking,Ekart,10,yes,Kolkata Hub,1.7,Negative,Yes,Gold
ORD100741,CUST5586,Darrell Robinson,63,Female,tnichols@example.com,Salem,Tamil Nadu,927578,India,20-12-2025,01-01-2026,Shipped,Books,Fiction Novel,6,65590.22,393541.32,0,upi,DTDC,12,no,Mumbai Hub,1.9,Neutral,No,Bronze
ORD100742,CUST1805,Stacy Rangel,64,M,gomezjessica@example.net,Aberdeen,Scotland,476846,UK,29-12-2025,,Cancelled,Sports,Yoga Mat,5,10745.42,37608.97,30,credit card,Evri,9,no,London Hub,4.8,Neutral,Yes,Bronze
ORD100743,CUST5926,Amy Sanchez,26,Other,jerry00@example.org,Rohini,Delhi,145311,India,27-09-2024,02-10-2024,Returned,Books,Textbook,9,69177.99,591471.81,5,credit card,Ekart,5,no,Bengaluru Hub,2.1,,No,Silver
ORD100744,CUST5166,Marc Mendez,62,F,andrew73@example.com,San Diego,California,519016,USA,30-05-2025,01-06-2025,Delivered,Beauty,Face Wash,2,13847.45,20771.18,25,Credit Card,DHL,2,yes,New York Hub,,Positive,Yes,Gold
ORD100745,CUST1176,Julie Sutton,54,M,martin00@example.com,Dallas,Texas,988550,USA,17-08-2024,25-08-2024,Returned,Home & Kitchen,Mixer Grinder,6,64712.65,349448.31,10,credit card,UPS,8,yes,Los Angeles Hub,,Negative,Yes,Gold
ORD100746,CUST2677,Michele Jackson,53,Male,ayalastephen@example.com,Edinburgh,Scotland,505888,UK,28-11-2024,04-12-2024,Delivered,Home & Kitchen,Curtains,5,13877.38,58978.86,15,COD,Parcelforce,6,No,Manchester Hub,1.3,Positive,Yes,Bronze
ORD100747,CUST1638,Gabriel Byrd,28,Male,nathanielramirez@example.net,Jumeirah,Dubai,848944,UAE,15-08-2024,,Pending,Home & Kitchen,Air Fryer,6,28953.55,156349.17,10,Debit Card,Emirates Post,10,yes,Dubai Hub,2.4,Neutral,Yes,Silver
ORD100748,CUST6717,James Franklin,57,M,cheyenne51@example.net,London,England,503666,UK,13-11-2024,15-11-2024,Returned,Toys,Puzzle,3,43300.43,129901.29,,Debit Card,Royal Mail,2,no,Manchester Hub,,,No,Platinum
ORD100749,CUST7811,Cameron Holland,59,female,monica68@example.org,London,Ontario,619026,Canada,11-01-2025,,Cancelled,Beauty,Sunscreen,9,53836.9,411852.29,15,Net Banking,Purolator,6,No,Vancouver Hub,1.4,Neutral,No,Bronze
ORD100750,CUST4652,Hannah Le,47,M,calvin47@example.org,Buffalo,New York,871693,USA,21-01-2025,25-01-2025,Delivered,Sports,Badminton Racket,5,71196.15,355980.75,,Credit Card,FedEx,4,Yes,Texas Hub,3.7,,No,Bronze
ORD100751,CUST3082,Kevin Chapman,29,F,robert83@example.org,Melbourne,Victoria,682615,Australia,24-08-2025,03-09-2025,Returned,Electronics,Smartphone,9,1273.86,10318.27,10,Debit card,Couriers Please,10,No,Melbourne Hub,1.6,Negative,Yes,Bronze
ORD100752,CUST5394,Becky Jacobson,45,male,sherry72@example.org,Syracuse,New York,788091,USA,25-02-2026,05-03-2026,Returned,Toys,Board Game,6,47987.56,244736.56,15,Debit Card,DHL,8,No,Texas Hub,4.9,Positive,Yes,Platinum
ORD100753,CUST6732,David Christian,49,M,jaclynlee@example.net,Yas Island,Abu Dhabi,464269,UAE,14-07-2024,18-07-2024,Delivered,Grocery,Olive Oil,3,26377.59,71219.49,10,COD,Emirates Post,4,Yes,Abu Dhabi Hub,2,Positive,No,Gold
ORD100754,CUST6604,Stacey Berry,48,female,wilkersonlauren@example.net,Al Ain,Abu Dhabi,272697,UAE,24-04-2025,,Pending,Home & Kitchen,Mixer Grinder,6,18618.17,83781.76,25,Net Banking,Aramex,7,Yes,Abu Dhabi Hub,1.1,Neutral,No,Silver
ORD100755,CUST4720,Dominic Mitchell,21,F,kerri28@example.net,Deira,Dubai,782561,UAE,17-04-2026,26-04-2026,Shipped,Fashion,Sneakers,5,73146.97,310874.62,15,Debit card,Aramex,9,no,Dubai Hub,,,Yes,Silver
ORD100756,CUST7745,Jesus Bullock,30,male,jasmine16@example.org,Los Angeles,California,386838,USA,21-06-2025,01-07-2025,Returned,Toys,Remote Car,9,284161.17,2557450.53,,Cash on Delivery,UPS,10,Yes,Texas Hub,2.8,Positive,No,Platinum
ORD100757,CUST8679,Sarah Horne,44,Other,longhoward@example.com,Nashik,Maharashtra,799008,India,21-11-2025,27-11-2025,Returned,Toys,Barbie Doll,8,46899.84,262639.1,30,Debit Card,Delhivery,6,Yes,Mumbai Hub,4.4,Positive,No,Platinum
ORD100758,CUST4699,Emily Cook,49,F,cameron49@example.org,Jumeirah,Dubai,262668,UAE,16-03-2026,30-03-2026,Shipped,Books,Biography,3,32721.65,68715.47,30,COD,DHL,14,No,Abu Dhabi Hub,3.1,Neutral,No,Gold
ORD100759,CUST3049,Matthew George,52,Male,kristinejones@example.org,Bendigo,Victoria,690221,Australia,03-09-2024,14-09-2024,Delivered,Home & Kitchen,Bedsheet,5,20124.21,100621.05,0,UPI,Australia Post,11,No,Melbourne Hub,2.1,Positive,No,Bronze
ORD100760,CUST1462,Brittney Mendoza,61,Other,williamskellie@example.org,Melbourne,Victoria,529033,Australia,28-06-2024,13-07-2024,Returned,Electronics,Charger,4,51946.01,207784.04,,Debit Card,Couriers Please,15,yes,Melbourne Hub,,Positive,Yes,Platinum
ORD100761,CUST9440,Brooke Dalton,52,Female,samantha13@example.org,Rohini,Delhi,624280,India,24-07-2024,29-07-2024,Returned,Toys,Remote Car,8,13117.39,99692.16,5,Debit card,Ekart,5,no,Bengaluru Hub,3.9,,Yes,Platinum
ORD100762,CUST1156,Jenna Lee,19,female,msmith@example.com,Dundee,Scotland,433993,UK,17-10-2025,,Cancelled,Electronics,Smartwatch,9,21599.46,194395.14,0,Debit Card,Parcelforce,7,No,London Hub,3.5,Positive,No,Platinum
ORD100763,CUST5978,Timothy Duffy,39,F,hrivas@example.com,Bengaluru,Karnataka,970428,India,25-09-2025,06-10-2025,Shipped,Home & Kitchen,Air Fryer,8,77448.99,619591.92,,credit card,FedEx,11,No,Delhi Hub,4.3,,Yes,Gold
ORD100764,CUST8212,Allison Harvey,27,male,olam@example.org,Saket,Delhi,553110,India,08-01-2025,13-01-2025,Shipped,Books,Comic Book,1,67180.93,60462.84,10,COD,Ekart,5,Yes,Kolkata Hub,2.3,,No,Platinum
ORD100765,CUST1841,Barbara George,25,F,ubradshaw@example.net,London,Ontario,414363,Canada,16-05-2025,,Pending,Grocery,Organic Rice,1,19157.61,15326.09,20,upi,UPS,4,No,Vancouver Hub,3,,No,Platinum
ORD100766,CUST7901,April Ramos,28,Other,bridget46@example.net,San Antonio,Texas,251494,USA,30-10-2025,10-11-2025,Shipped,Fashion,Kurti,3,32791.37,98374.11,0,Debit card,USPS,11,no,New York Hub,4.4,,No,Gold
ORD100767,CUST5324,William Calderon,27,male,bmurphy@example.org,Yas Island,Abu Dhabi,387489,UAE,12-02-2026,,Pending,Books,Self-Help Book,7,56958.36,398708.52,0,Cash on Delivery,Emirates Post,5,no,Dubai Hub,1.9,,No,Gold
ORD100768,CUST5447,Sean Kelly,27,Male,pmorton@example.org,Nagpur,Maharashtra,539437,India,07-08-2025,15-08-2025,Shipped,Grocery,Dry Fruits,6,30199.97,172139.83,5,Credit Card,DTDC,8,yes,Kolkata Hub,1.1,Neutral,No,Silver
ORD100769,CUST9321,Kristi Gibson,58,M,charles73@example.net,Ottawa,Ontario,612287,Canada,22-05-2025,04-06-2025,Returned,Fashion,Jacket,5,75129.36,338082.12,10,credit card,Purolator,13,yes,Toronto Hub,1.4,,Yes,Silver
ORD100770,CUST5771,Stephen Wagner,59,Other,palmerpamela@example.net,Sydney,New South Wales,112938,Australia,26-05-2025,,Cancelled,Books,Biography,7,33811.79,189346.02,20,Net Banking,Couriers Please,12,yes,Sydney Hub,4.8,,No,Bronze
ORD100771,CUST7595,Jeffrey Bell,64,Other,johnsonjustin@example.com,Newcastle,New South Wales,154785,Australia,07-05-2024,,Cancelled,Sports,Yoga Mat,9,68713.99,618425.91,0,Cash on Delivery,Couriers Please,1,no,Melbourne Hub,,Neutral,No,Silver
ORD100772,CUST7485,Christopher Lopez,48,Other,josephspencer@example.org,Vancouver,British Columbia,272042,Canada,29-10-2024,,Cancelled,Home & Kitchen,Curtains,2,452.03,904.06,,upi,FedEx,12,No,Toronto Hub,,Neutral,Yes,Gold
ORD100773,CUST5328,Michelle Montoya,29,Female,wcervantes@example.org,Manchester,England,731042,UK,29-09-2025,11-10-2025,Returned,Books,Textbook,9,66911.54,481763.09,20,Net Banking,Evri,12,No,Manchester Hub,,Neutral,No,Silver
ORD100774,CUST8558,Pamela Green,63,Female,emily41@example.com,Bendigo,Victoria,814177,Australia,28-02-2025,15-03-2025,Shipped,Home & Kitchen,Bedsheet,9,31311.84,281806.56,0,Net Banking,Couriers Please,15,no,Melbourne Hub,2.9,,Yes,Platinum
ORD100775,CUST9262,Frank Wright,63,F,nashyolanda@example.net,Canberra,New South Wales,279545,Australia,27-10-2025,05-11-2025,Shipped,Toys,LEGO Set,9,76612.5,482658.75,30,UPI,StarTrack,9,Yes,Sydney Hub,4.4,,No,Platinum
ORD100776,CUST7046,Michael Ramos,36,female,james89@example.com,Geelong,Victoria,935000,Australia,18-11-2025,,Cancelled,Electronics,Laptop,9,43306.01,311803.27,20,Credit Card,Australia Post,7,no,Sydney Hub,3.6,,No,Silver
ORD100777,CUST9429,Theresa Price,28,M,lawsonjoshua@example.com,Edinburgh,Scotland,535568,UK,20-04-2025,27-04-2025,Returned,Home & Kitchen,Pressure Cooker,8,5514.21,41908,5,COD,DHL,7,No,Manchester Hub,3,Negative,Yes,Platinum
ORD100778,CUST7188,Mrs. Jennifer Nelson,32,F,gloriaharris@example.org,Dwarka,Delhi,773937,India,11-01-2026,,Cancelled,Sports,Cricket Bat,8,57513.76,391093.57,15,Cash on Delivery,DTDC,1,no,Bengaluru Hub,3.6,,Yes,Bronze
ORD100779,CUST1622,Johnny Campbell,20,Other,xjones@example.net,Liverpool,England,113077,UK,09-05-2024,16-05-2024,Shipped,Fashion,Saree,8,5473.12,30649.47,30,Net Banking,DHL,7,no,Manchester Hub,2.1,Neutral,No,Platinum
ORD100780,CUST7493,Megan Jensen,45,Other,zpena@example.net,Albany,New York,881117,USA,09-02-2025,,Cancelled,Toys,Barbie Doll,9,38303.45,258548.29,25,COD,FedEx,2,no,New York Hub,2.3,Positive,Yes,Silver
ORD100781,CUST6911,Andrew Alvarez,54,M,zacharykeller@example.com,Yas Island,Abu Dhabi,423228,UAE,15-08-2025,,Cancelled,Books,Textbook,5,6307.67,29961.43,5,Debit card,Emirates Post,1,No,Dubai Hub,,Negative,Yes,Gold
ORD100782,CUST6737,Kimberly Gardner,18,Female,lisa64@example.com,Downtown Dubai,Dubai,346735,UAE,20-09-2024,04-10-2024,Shipped,Grocery,Organic Rice,10,59030.62,442729.65,25,COD,DHL,14,yes,Dubai Hub,3.2,,Yes,Gold
ORD100783,CUST7468,Richard Ward,32,Male,rorr@example.org,Mangaluru,Karnataka,689697,India,16-01-2025,,Cancelled,Beauty,Lipstick,7,27516.45,192615.15,0,Debit card,DTDC,6,No,Mumbai Hub,1.7,Positive,Yes,Bronze
ORD100784,CUST1830,Barbara Smith,41,male,halebenjamin@example.com,Victoria,British Columbia,210020,Canada,05-07-2024,,Pending,Electronics,Laptop,6,29159.19,122468.6,30,Net Banking,Purolator,14,No,Vancouver Hub,2.1,,Yes,Silver
ORD100785,CUST5758,Caitlin Copeland,30,male,sarabrewer@example.net,Dallas,Texas,347773,USA,20-08-2025,29-08-2025,Returned,Home & Kitchen,Curtains,9,44184.59,338012.11,15,Cash on Delivery,UPS,9,no,New York Hub,2,Positive,Yes,Bronze
ORD100786,CUST3505,Sara Powell,29,Female,davisgregory@example.org,Ottawa,Ontario,388940,Canada,18-07-2024,27-07-2024,Delivered,Sports,Skipping Rope,6,40588.26,194823.65,20,Cash on Delivery,FedEx,9,No,Vancouver Hub,1.2,Positive,No,Platinum
ORD100787,CUST8618,Suzanne Martinez,25,M,ianstone@example.net,Vancouver,British Columbia,950801,Canada,18-09-2024,,Cancelled,Toys,Remote Car,7,470872.15,2966494.55,10,UPI,FedEx,5,Yes,Vancouver Hub,,,No,Platinum
ORD100788,CUST8463,Robert Flores,58,M,elliottbreanna@example.com,Chennai,Tamil Nadu,251936,India,12-01-2025,,Pending,Home & Kitchen,Pressure Cooker,7,33512.17,234585.19,,Net Banking,Delhivery,15,no,Mumbai Hub,2.7,Negative,Yes,Platinum
ORD100789,CUST4374,Nathan Estes,18,Female,morgandaniels@example.net,Wollongong,New South Wales,921913,Australia,06-07-2025,,Pending,Electronics,Charger,10,26005.43,208043.44,20,UPI,Couriers Please,7,Yes,Sydney Hub,3.5,Neutral,Yes,Bronze
ORD100790,CUST3940,Donna Hansen,53,female,ashley43@example.org,Mangaluru,Karnataka,477695,India,23-10-2025,03-11-2025,Delivered,Fashion,T-Shirt,4,54699.47,218797.88,0,Credit Card,Ekart,11,Yes,Mumbai Hub,3.8,,Yes,Silver
ORD100791,CUST6620,Belinda Clay,50,male,smiththomas@example.net,Newcastle,New South Wales,879367,Australia,06-11-2024,,Cancelled,Books,Textbook,4,2906.47,11625.88,0,Cash on Delivery,DHL,11,No,Sydney Hub,3.1,Positive,No,Silver
ORD100792,CUST4534,Douglas Bowen,34,Male,yscott@example.net,Syracuse,New York,246949,USA,02-04-2025,,Cancelled,Beauty,Face Wash,8,285251.57,1939710.68,15,Cash on Delivery,FedEx,14,No,Los Angeles Hub,2.7,Negative,Yes,Platinum
ORD100793,CUST4136,Johnathan Carter,20,F,victoriawilliams@example.net,Yas Island,Abu Dhabi,635085,UAE,07-07-2024,,Pending,Beauty,Face Wash,3,3606.35,8655.24,20,credit card,FedEx,1,Yes,Abu Dhabi Hub,1.8,Positive,Yes,Silver
ORD100794,CUST5993,Victoria Lewis,53,male,juliethompson@example.com,Bur Dubai,Dubai,618222,UAE,08-04-2026,,Cancelled,Home & Kitchen,Bedsheet,10,57577.09,460616.72,20,credit card,Aramex,6,no,Dubai Hub,4.3,,No,Platinum
ORD100795,CUST9182,Lisa Gibson,48,female,gregoryroberts@example.com,Vancouver,British Columbia,747143,Canada,14-02-2026,27-02-2026,Shipped,Beauty,Face Wash,4,26119.44,99253.87,5,Debit Card,Purolator,13,yes,Vancouver Hub,4.7,,Yes,Gold
ORD100796,CUST1102,William Jones,30,M,awaters@example.org,Downtown Dubai,Dubai,962819,UAE,05-09-2025,20-09-2025,Returned,Fashion,Jeans,2,45401.43,81722.57,10,upi,Emirates Post,15,yes,Dubai Hub,2.5,Negative,No,Silver
ORD100797,CUST8986,Miss Meghan Yu,41,F,gonzalezrachel@example.net,Albany,New York,225303,USA,03-01-2026,,Cancelled,Home & Kitchen,Mixer Grinder,2,48995.36,73493.04,25,Credit Card,DHL,7,No,Texas Hub,2.7,Neutral,No,Silver
ORD100798,CUST1039,Helen Smith,35,male,erinmueller@example.org,Dundee,Scotland,251415,UK,16-09-2024,,Cancelled,Grocery,Dry Fruits,6,29649.36,160106.54,10,Cash on Delivery,Parcelforce,9,No,London Hub,4.4,Neutral,No,Platinum
ORD100799,CUST1076,Darrell Collins,61,female,sbailey@example.net,Houston,Texas,801626,USA,15-09-2024,28-09-2024,Returned,Sports,Badminton Racket,9,43161.7,388455.3,0,Cash on Delivery,USPS,13,no,Los Angeles Hub,4,Negative,No,Gold
ORD100800,CUST9991,Jeanette Foster,41,F,tranaustin@example.org,Geelong,Victoria,165719,Australia,12-03-2025,23-03-2025,Delivered,Beauty,Hair Oil,6,38263.03,172183.64,25,Credit Card,Couriers Please,11,Yes,Melbourne Hub,,Negative,No,Silver
ORD100801,CUST6521,Sabrina Nguyen,43,M,irios@example.org,Deira,Dubai,550347,UAE,09-11-2024,14-11-2024,Delivered,Fashion,Jeans,8,10886.37,65318.22,25,Debit card,Aramex,5,Yes,Dubai Hub,,Neutral,Yes,Bronze
ORD100802,CUST8274,Mary Hudson,63,female,yolson@example.com,Nashik,Maharashtra,478113,India,11-05-2025,12-05-2025,Shipped,Sports,Cricket Bat,7,45582.25,239306.81,25,Credit Card,DTDC,1,no,Chennai Hub,4,,Yes,Platinum
ORD100803,CUST5423,Mr. Cameron Parker,54,M,joshuasutton@example.net,San Francisco,California,438986,USA,15-10-2024,29-10-2024,Returned,Beauty,Lipstick,7,25563.61,152103.48,15,UPI,DHL,14,No,New York Hub,,Negative,No,Bronze
ORD100804,CUST4907,Miss Patricia Wolfe,42,male,sandovalgabriela@example.net,San Diego,California,626457,USA,17-04-2026,,Pending,Electronics,Smartphone,2,234990.28,352485.42,25,Debit Card,DHL,4,No,New York Hub,4.7,Negative,Yes,Gold
ORD100805,CUST1802,Tina Lynn,48,female,justingreen@example.com,Ballarat,Victoria,437612,Australia,18-06-2024,25-06-2024,Returned,Electronics,Tablet,4,78966.43,236899.29,25,Debit Card,StarTrack,7,Yes,Sydney Hub,3.1,Negative,No,Silver
ORD100806,CUST5766,Lisa Smith,50,M,kenneth95@example.org,Musaffah,Abu Dhabi,543900,UAE,28-06-2025,,Cancelled,Electronics,Earbuds,3,23997.11,68391.76,5,Debit Card,Aramex,4,Yes,Abu Dhabi Hub,3.7,Negative,No,Platinum
ORD100807,CUST5129,Matthew Welch,35,F,gutierrezjared@example.com,Ottawa,Ontario,809179,Canada,21-08-2025,03-09-2025,Delivered,Sports,Skipping Rope,10,42921.31,364831.13,15,Net Banking,FedEx,13,No,Toronto Hub,2.4,Positive,No,Bronze
ORD100808,CUST1785,Joseph Singh,23,Female,timothy23@example.com,Bengaluru,Karnataka,918441,India,01-02-2026,10-02-2026,Delivered,Electronics,Smartphone,4,61325.32,245301.28,,credit card,DTDC,9,No,Delhi Hub,,Negative,Yes,Silver
ORD100809,CUST6139,Wesley Wilson,48,Female,susanramirez@example.net,Los Angeles,California,529290,USA,20-10-2024,02-11-2024,Returned,Electronics,Tablet,7,15634.91,76611.06,30,Debit card,FedEx,13,no,Texas Hub,,Neutral,Yes,Gold
ORD100810,CUST9023,Christopher Fernandez,45,F,daniel62@example.net,Hamilton,Ontario,564159,Canada,23-02-2025,09-03-2025,Delivered,Beauty,Sunscreen,3,20182.2,48437.28,20,Net Banking,UPS,14,No,Vancouver Hub,3,,No,Gold
ORD100811,CUST3983,Raymond Gardner,63,female,foxjoshua@example.net,Toronto,Ontario,582853,Canada,05-02-2025,07-02-2025,Returned,Sports,Yoga Mat,9,67705.98,457015.36,25,Debit card,Canada Post,2,no,Vancouver Hub,,,Yes,Platinum
ORD100812,CUST8442,Nicholas Massey,36,Male,lwashington@example.org,Khalifa City,Abu Dhabi,580035,UAE,03-07-2024,12-07-2024,Returned,Beauty,Moisturiser,3,37090.52,94580.83,15,Cash on Delivery,DHL,9,No,Abu Dhabi Hub,1.3,Negative,No,Platinum
ORD100813,CUST6302,Thomas Castro,27,male,nancyjenkins@example.net,Sydney,New South Wales,883778,Australia,25-07-2024,05-08-2024,Returned,Sports,Skipping Rope,6,33567.58,181264.93,10,UPI,Australia Post,11,No,Melbourne Hub,4.9,,No,Gold
ORD100814,CUST3058,Larry Silva,18,male,staceyjenkins@example.com,Newcastle,New South Wales,231290,Australia,09-03-2026,14-03-2026,Delivered,Electronics,Smartwatch,8,18084.68,144677.44,,Net Banking,Australia Post,5,Yes,Melbourne Hub,,,Yes,Silver
ORD100815,CUST7671,Julie Smith,38,female,juliaevans@example.com,Mysuru,Karnataka,367907,India,12-01-2026,26-01-2026,Returned,Books,Comic Book,5,49378.75,246893.75,0,COD,Delhivery,14,no,Delhi Hub,2.5,,Yes,Bronze
ORD100816,CUST4207,Daniel Green,23,Female,kevinmcclure@example.org,San Diego,California,197929,USA,20-06-2025,,Cancelled,Home & Kitchen,Curtains,8,54753.3,372322.44,15,Net Banking,FedEx,3,no,Texas Hub,4.1,Negative,Yes,Bronze
ORD100817,CUST7178,Christina Morrow,40,F,michaelgarner@example.net,Jumeirah,Dubai,331665,UAE,03-01-2026,15-01-2026,Shipped,Beauty,Hair Oil,1,11981.26,10783.13,10,Credit Card,FedEx,12,No,Dubai Hub,3.1,Positive,Yes,Bronze
ORD100818,CUST8636,Lisa Davis,57,M,ericaacosta@example.net,Dundee,Scotland,509341,UK,15-09-2025,18-09-2025,Returned,Grocery,Dry Fruits,5,74857.27,374286.35,0,Net Banking,Parcelforce,3,no,London Hub,3.2,,Yes,Gold
ORD100819,CUST2437,Matthew Butler,48,Male,klopez@example.net,Mumbai,Maharashtra,986643,India,23-10-2025,05-11-2025,Shipped,Toys,Remote Car,7,17315.59,103027.76,15,Credit Card,FedEx,13,no,Chennai Hub,3.1,,No,Bronze
ORD100820,CUST9577,Amanda Dickerson,21,M,hoffmanbrandon@example.net,Kelowna,British Columbia,885114,Canada,26-05-2025,,Pending,Home & Kitchen,Pressure Cooker,1,13107.38,10485.9,20,credit card,Purolator,9,No,Vancouver Hub,1.6,Negative,Yes,Platinum
ORD100821,CUST8656,Sarah Wilkerson,43,M,vking@example.com,Downtown Dubai,Dubai,670491,UAE,02-03-2025,16-03-2025,Shipped,Grocery,Olive Oil,9,34020,229635,25,UPI,DHL,14,no,Abu Dhabi Hub,5,,No,Bronze
ORD100822,CUST2556,Susan Carson,26,female,sarahwilson@example.net,Bendigo,Victoria,528823,Australia,21-12-2024,05-01-2025,Shipped,Books,Comic Book,10,61608.17,616081.7,,credit card,Couriers Please,15,no,Sydney Hub,2,Positive,No,Gold
ORD100823,CUST8563,Manuel Kaufman,64,female,csalinas@example.org,Al Ain,Abu Dhabi,213462,UAE,05-03-2025,,Cancelled,Grocery,Olive Oil,9,10680.88,81708.73,15,Debit Card,FedEx,11,Yes,Abu Dhabi Hub,1.7,Negative,Yes,Silver
ORD100824,CUST5089,Jack Gibson,37,F,morrowelizabeth@example.org,Madurai,Tamil Nadu,351222,India,02-02-2025,,Cancelled,Electronics,Tablet,3,35159.72,89657.29,15,Net Banking,DTDC,10,No,Bengaluru Hub,3.6,Positive,Yes,Silver
ORD100825,CUST8950,Tony Todd,19,Male,pmorales@example.net,Hubli,Karnataka,606836,India,01-06-2025,14-06-2025,Shipped,Fashion,Kurti,6,33089.06,168754.21,15,Debit Card,FedEx,13,no,Delhi Hub,,Positive,No,Gold
ORD100826,CUST4060,Martin White,44,F,anthony14@example.net,Bendigo,Victoria,967545,Australia,28-03-2025,,Pending,Sports,Badminton Racket,3,19246.11,51964.5,10,Cash on Delivery,Couriers Please,10,Yes,Sydney Hub,3.9,,Yes,Bronze
ORD100827,CUST3315,Rebecca Wilson,36,female,joseph17@example.org,Bur Dubai,Dubai,154785,UAE,19-02-2025,20-02-2025,Returned,Books,Comic Book,6,7218.85,41147.45,5,Credit Card,Emirates Post,1,Yes,Dubai Hub,2.9,Positive,No,Platinum
ORD100828,CUST7174,Monica Miles,39,M,allenlaura@example.com,Musaffah,Abu Dhabi,106330,UAE,19-03-2025,27-03-2025,Returned,Fashion,Kurti,4,31289.61,118900.52,5,Cash on Delivery,Aramex,8,no,Dubai Hub,,,Yes,Bronze
ORD100829,CUST1192,Lynn Fry,21,Male,sullivanhenry@example.org,Salem,Tamil Nadu,816616,India,02-09-2024,,Cancelled,Home & Kitchen,Mixer Grinder,1,11547.02,8660.26,25,Debit card,DTDC,1,Yes,Delhi Hub,3.9,Negative,Yes,Bronze
